0¦SELF¦1581417454914¦1581417456116¦1581417456998¦1581417454914¦1581417456116¦1581417456116¦I know ahahah¦Vlad10,Adam;¦ ⁰I ¹³⁰  ¹⁴⁹k ⁸²n ⁶¹o ¹⁰⁰w ¹⁶¹  ⁸⁸a ⁹⁵h ⁸⁰a ⁸⁸h ⁸⁰a ⁸⁸h¦I know ahahah¦
0¦OTHER¦1581417459487¦1581417459880¦1581417460761¦1581417459487¦1581417459880¦1581417459880¦easy¦Vlad10,Adam;¦ ⁰e ⁷⁹a ²²⁹s ⁸⁵y¦easy¦
0¦SELF¦1581417460064¦1581417460117¦1581417460999¦1581417460064¦1581417460117¦1581417460117¦bu¦Vlad10,Adam;¦ ⁰b ⁵³u¦bu¦
0¦OTHER¦1581417460207¦1581417460207¦1581417461089¦1581417460207¦1581417460207¦1581417460207¦!¦Vlad10,Adam;¦ ⁰!¦!¦
0¦SELF¦1581417460302¦1581417460302¦1581417461184¦1581417460302¦1581417460302¦1581417460302¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦OTHER¦1581417460365¦1581417461273¦1581417462195¦1581417460365¦1581417461273¦1581417461273¦ :D  a¦Vlad10,Adam;¦ ⁰  ²⁴⁸: ⁶⁴D ²⁴⁶  ³⁰⁶  ⁴⁴a¦ :D  a¦
0¦SELF¦1581417461340¦1581417461340¦1581417462221¦1581417461340¦1581417461340¦1581417461340¦!¦Vlad10,Adam;¦ ⁰!¦!¦
0¦OTHER¦1581417461407¦1581417462867¦1581417463749¦1581417461407¦1581417462867¦1581417462867¦nd fair!¦Vlad10,Adam;¦ ⁰n ¹²³d ²¹¹  ¹⁷⁸f ³³⁴a ¹⁰¹i ³⁰⁹r ²⁰⁴!¦nd fair!¦
0¦SELF¦1581417464081¦1581417473984¦1581417474866¦1581417464081¦1581417473984¦1581417473984¦no, not fair, we know about their personal things,¦Vlad10,Adam;¦ ⁰n ⁶³o ²⁵³, ¹³⁵  ¹⁰⁹n ⁵⁰o ¹³³t ¹²⁵  ³¹⁶f ⁶⁸a ¹²⁰i ¹⁰²r ¹⁴⁴¹, ¹⁹⁵  ²⁰⁸w ⁵⁹e ¹⁰⁰  ¹⁹⁹k ⁶⁷n ⁷²o ¹⁶⁰w ⁸⁸⁷  ¹²⁵a ⁵⁶b ⁶⁸o ²⁷u ⁹⁶t ¹⁰⁴  ⁴²⁸t ⁸⁹h ⁸¹e ⁸⁰i ¹²²r ¹⁰⁷  ¹⁵¹p ⁷⁶e ⁴⁷r ¹⁷⁸s ⁷⁶o ⁵³n ⁹⁹a ⁶⁹l ¹³⁷⁰  ¹⁸⁷t ⁷⁴h ⁶⁸i ⁹⁶n ³²⁷g ⁵⁵s ⁷³²,¦no, not fair▅, we know about their personal▅ things,¦
0¦OTHER¦1581417474061¦1581417474061¦1581417474943¦1581417474061¦1581417474061¦1581417474061¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417474088¦1581417474088¦1581417474970¦1581417474088¦1581417474088¦1581417474088¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦OTHER¦1581417474155¦1581417474155¦1581417475036¦1581417474155¦1581417474155¦1581417474155¦h¦Vlad10,Adam;¦ ⁰h¦h¦
0¦SELF¦1581417474218¦1581417474302¦1581417475183¦1581417474218¦1581417474302¦1581417474302¦pr¦Vlad10,Adam;¦ ⁰p ⁸⁴r¦pr¦
0¦OTHER¦1581417474307¦1581417474307¦1581417475188¦1581417474307¦1581417474307¦1581417474307¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417474366¦1581417474366¦1581417475248¦1581417474366¦1581417474366¦1581417474366¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦OTHER¦1581417474417¦1581417474643¦1581417475525¦1581417474417¦1581417474643¦1581417474643¦t ¦Vlad10,Adam;¦ ⁰t ²²⁶ ¦t ¦
0¦SELF¦1581417474694¦1581417474694¦1581417475576¦1581417474694¦1581417474694¦1581417474694¦g¦Vlad10,Adam;¦ ⁰g¦g¦
0¦OTHER¦1581417474797¦1581417474797¦1581417475678¦1581417474797¦1581417474797¦1581417474797¦d¦Vlad10,Adam;¦ ⁰d¦d¦
0¦SELF¦1581417474840¦1581417474840¦1581417475723¦1581417474840¦1581417474840¦1581417474840¦n¦Vlad10,Adam;¦ ⁰n¦n¦
0¦OTHER¦1581417474930¦1581417474930¦1581417475812¦1581417474930¦1581417474930¦1581417474930¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦SELF¦1581417474948¦1581417474948¦1581417475829¦1581417474948¦1581417474948¦1581417474948¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦OTHER¦1581417475023¦1581417475023¦1581417475905¦1581417475023¦1581417475023¦1581417475023¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦SELF¦1581417475036¦1581417475036¦1581417475918¦1581417475036¦1581417475036¦1581417475036¦n¦Vlad10,Adam;¦ ⁰n¦n¦
0¦OTHER¦1581417475127¦1581417475242¦1581417476124¦1581417475127¦1581417475242¦1581417475242¦sn¦Vlad10,Adam;¦ ⁰s ¹¹⁵n¦sn¦
0¦SELF¦1581417475291¦1581417475291¦1581417476173¦1581417475291¦1581417475291¦1581417475291¦c¦Vlad10,Adam;¦ ⁰c¦c¦
0¦OTHER¦1581417475404¦1581417475404¦1581417476285¦1581417475404¦1581417475404¦1581417475404¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417475446¦1581417475942¦1581417476824¦1581417475446¦1581417475942¦1581417475942¦y etc¦Vlad10,Adam;¦ ⁰y ¹⁰³  ¹⁴²e ⁸³t ¹⁶⁸c¦y etc¦
0¦OTHER¦1581417476012¦1581417478535¦1581417479418¦1581417476012¦1581417478535¦1581417478535¦ really matter, ¦Vlad10,Adam;¦ ⁰  ¹⁶⁵r ²⁰⁸e ⁵⁹a ²⁴⁷l ⁵⁵l ⁹⁸y ⁸⁸  ¹⁶⁹m ⁶¹a ²⁴⁵t ⁹⁰t ⁵⁹e ⁸⁹r ⁵⁸⁰, ³¹⁰ ¦ really matter, ¦
0¦SELF¦1581417478918¦1581417487812¦1581417488695¦1581417478918¦1581417487812¦1581417487812¦well it does not matter for the dice, but it matters for us rolling it =P¦Vlad10,Adam;¦ ⁰w ⁶⁴e ⁷⁸l ¹²⁴l ¹⁹⁷  ¹⁶⁸i ³²¹t ¹⁹⁹  ¹⁰⁴d ⁷⁸o ⁹³e ⁷²s ⁶⁰  ¹²⁶n ⁴⁰o ⁷⁶t ¹¹⁵  ¹³⁵m ³⁹a ¹⁶⁸t ¹⁵⁵t ¹⁴¹e ⁶³r ⁷⁶  ¹⁸²f ⁵⁶o ¹²²r ⁶⁸  ⁹⁰t ⁶⁸h ⁷⁵e ⁷¹  ¹⁰⁸d ⁵⁶i ¹²⁰c ⁸⁷e ¹⁴⁷, ¹³³  ¹¹⁹b ⁵⁸u ⁸⁰t ¹¹⁵  ¹²⁹i ⁷⁹t ³¹⁶  ¹⁵²m ⁵²a ¹⁶⁶t ¹⁵⁰t ¹⁵⁵e ²⁸r ¹⁷⁴s ⁴⁰³  ¹⁸⁵f ⁴³o ³⁶³r ¹⁵⁶  ¹⁹⁸u ⁸⁴s ¹²⁸  ⁸⁸r ¹¹⁶o ¹³²l ¹⁴⁰l ¹³¹i ⁵²n ⁹⁶g ¹⁰⁶  ¹⁴⁹i ⁹⁵t ¹³³  ⁸⁰= ¹⁶⁸P¦well it does not matter for the dice, but it matters for us rolling it =P¦
0¦OTHER¦1581417488775¦1581417511309¦1581417512192¦1581417488775¦1581417511309¦1581417511309¦nah, we dont know the furutfuture, we can only speculateand make somewhat reasonable hypothesis, bu¦Vlad10,Adam;¦ ⁰n ⁷⁸a ¹⁰⁰h ⁵³⁷, ²⁰⁶  ³⁰⁷w ³⁹e ¹⁶⁷  ¹⁰³d ⁹⁰o ²³⁵n ⁶³t ⁷²  ²⁶⁶k ⁹²n ²⁰⁴o ⁸⁷w ⁸⁹  ²³⁴t ⁹h ¹²⁶e ¹¹⁰  ¹⁶⁵f ¹⁰¹u ²⁰⁴r ⁷⁹u ⁴³⁵t ¹⁴⁰⁸f ²³⁰u ¹⁰⁷t ¹⁹⁹u ⁸³r ²²⁶e ⁴⁸, ²⁵⁹  ¹w ⁶¹e ¹⁴⁵  ¹⁰⁸c ²⁹⁸a ²n ¹¹⁴  ¹⁹²o ²⁰⁵n ²⁰⁷l ⁹⁴y ²¹¹  ¹³³²s ⁴⁰⁹p ³⁶⁹e ²⁴⁶c ²⁰⁴u ²⁰⁵l ³³a ²⁷⁵t ²⁹e ³⁷⁵⁹a ²¹⁹n ⁶²d ¹⁰⁴  ²³³m ⁸⁵a ¹⁰⁵k ²²¹e ⁵⁰⁷  ²⁰⁴s ⁹⁶o ²¹¹m ¹¹²e ⁵⁰¹w ⁷⁶h ²³³a ²t ²⁰⁴  ⁶⁶r ²³⁸e ⁶²a ²⁴⁸s ¹⁰⁹o ¹⁹⁶n ¹²⁰a ⁷⁰b ³²⁴l ³⁹e ⁶⁹  ²⁰⁰h ²⁰²y ³⁰⁸p ⁹⁵o ²¹⁴t ²⁰h ¹⁸³e ²⁰⁴s ²⁰⁷i ¹¹⁰s ³⁰¹, ¹⁴³  ²⁶⁴b ¹¹⁰u¦nah, we dont know the furut▅future, we can only ▅speculate▅▅and make somewhat reasonable hypothesis, bu¦
0¦SELF¦1581417511371¦1581417511434¦1581417512315¦1581417511371¦1581417511434¦1581417511434¦I ¦Vlad10,Adam;¦ ⁰I ⁶³ ¦I ¦
0¦OTHER¦1581417511437¦1581417511437¦1581417512319¦1581417511437¦1581417511437¦1581417511437¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417511550¦1581417511550¦1581417512432¦1581417511550¦1581417511550¦1581417511550¦w¦Vlad10,Adam;¦ ⁰w¦w¦
0¦OTHER¦1581417511572¦1581417511572¦1581417512454¦1581417511572¦1581417511572¦1581417511572¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417511609¦1581417511670¦1581417512552¦1581417511609¦1581417511670¦1581417511670¦ou¦Vlad10,Adam;¦ ⁰o ⁶¹u¦ou¦
0¦OTHER¦1581417511786¦1581417511786¦1581417512668¦1581417511786¦1581417511786¦1581417511786¦n¦Vlad10,Adam;¦ ⁰n¦n¦
0¦SELF¦1581417511804¦1581417511926¦1581417512810¦1581417511804¦1581417511926¦1581417511926¦ld¦Vlad10,Adam;¦ ⁰l ¹²²d¦ld¦
0¦OTHER¦1581417511934¦1581417511934¦1581417512858¦1581417511934¦1581417511934¦1581417511934¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦SELF¦1581417512026¦1581417512026¦1581417512908¦1581417512026¦1581417512026¦1581417512026¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦OTHER¦1581417512125¦1581417512125¦1581417513008¦1581417512125¦1581417512125¦1581417512125¦n¦Vlad10,Adam;¦ ⁰n¦n¦
0¦SELF¦1581417512180¦1581417512313¦1581417513196¦1581417512180¦1581417512313¦1581417512313¦sti¦Vlad10,Adam;¦ ⁰s ⁴⁹t ⁸⁴i¦sti¦
0¦OTHER¦1581417512327¦1581417512327¦1581417513209¦1581417512327¦1581417512327¦1581417512327¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦SELF¦1581417512349¦1581417512461¦1581417513343¦1581417512349¦1581417512461¦1581417512461¦ll¦Vlad10,Adam;¦ ⁰l ¹¹²l¦ll¦
0¦OTHER¦1581417512536¦1581417512536¦1581417513418¦1581417512536¦1581417512536¦1581417512536¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417512544¦1581417512967¦1581417513850¦1581417512544¦1581417512967¦1581417512967¦ rely¦Vlad10,Adam;¦ ⁰  ⁸⁹r ⁵⁵e ¹⁰¹l ¹⁷⁸y¦ rely¦
0¦OTHER¦1581417512973¦1581417512973¦1581417513855¦1581417512973¦1581417512973¦1581417512973¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417513206¦1581417513206¦1581417514089¦1581417513206¦1581417513206¦1581417513206¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦OTHER¦1581417513211¦1581417513235¦1581417514157¦1581417513211¦1581417513235¦1581417513235¦re¦Vlad10,Adam;¦ ⁰r ²⁴e¦re¦
0¦SELF¦1581417513326¦1581417513326¦1581417514208¦1581417513326¦1581417513326¦1581417513326¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417513333¦1581417513333¦1581417514215¦1581417513333¦1581417513333¦1581417513333¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417513401¦1581417513956¦1581417514838¦1581417513401¦1581417513956¦1581417513956¦n ¦Vlad10,Adam;¦ ⁰n ⁵⁵⁵ ¦n ¦
0¦OTHER¦1581417513960¦1581417514167¦1581417515049¦1581417513960¦1581417514167¦1581417514167¦ce¦Vlad10,Adam;¦ ⁰c ²⁰⁷e¦ce¦
0¦SELF¦1581417514333¦1581417514333¦1581417515216¦1581417514333¦1581417514333¦1581417514333¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417514337¦1581417514474¦1581417515356¦1581417514337¦1581417514474¦1581417514474¦rt¦Vlad10,Adam;¦ ⁰r ¹³⁷t¦rt¦
0¦SELF¦1581417514531¦1581417514650¦1581417515532¦1581417514531¦1581417514650¦1581417514650¦y ¦Vlad10,Adam;¦ ⁰y ¹¹⁹ ¦y ¦
0¦OTHER¦1581417514680¦1581417514680¦1581417515562¦1581417514680¦1581417514680¦1581417514680¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417514726¦1581417514726¦1581417515608¦1581417514726¦1581417514726¦1581417514726¦i¦Vlad10,Adam;¦ ⁰i¦i¦
0¦OTHER¦1581417514801¦1581417514801¦1581417515684¦1581417514801¦1581417514801¦1581417514801¦i¦Vlad10,Adam;¦ ⁰i¦i¦
0¦SELF¦1581417514830¦1581417514925¦1581417515808¦1581417514830¦1581417514925¦1581417514925¦nt¦Vlad10,Adam;¦ ⁰n ⁹⁵t¦nt¦
0¦OTHER¦1581417514968¦1581417514968¦1581417515850¦1581417514968¦1581417514968¦1581417514968¦n¦Vlad10,Adam;¦ ⁰n¦n¦
0¦SELF¦1581417515024¦1581417516183¦1581417517066¦1581417515024¦1581417516183¦1581417516183¦uition =P¦Vlad10,Adam;¦ ⁰u ²¹⁹i ²⁰⁸t ⁷²i ⁷⁷o ⁶⁸n ⁵¹  ²³²= ²³²P¦uition =P¦
0¦OTHER¦1581417518470¦1581417520006¦1581417520888¦1581417518470¦1581417520006¦1581417520006¦random FTW!¦Vlad10,Adam;¦ ⁰r ¹¹¹a ¹⁹⁶n ⁵⁴d ⁸¹o ¹⁸⁶m ⁸⁹  ³¹⁸F ⁹⁸T ¹⁹⁹W ²⁰⁴!¦random FTW!¦
0¦SELF¦1581417527069¦1581417527069¦1581417527953¦1581417527069¦1581417527069¦1581417527069¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417527159¦1581417527159¦1581417528042¦1581417527159¦1581417527159¦1581417527159¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417527216¦1581417527216¦1581417528099¦1581417527216¦1581417527216¦1581417527216¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417527255¦1581417527278¦1581417528201¦1581417527255¦1581417527278¦1581417527278¦ha¦Vlad10,Adam;¦ ⁰h ²³a¦ha¦
0¦SELF¦1581417527387¦1581417527387¦1581417528270¦1581417527387¦1581417527387¦1581417527387¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417527431¦1581417527552¦1581417528435¦1581417527431¦1581417527552¦1581417527552¦ha¦Vlad10,Adam;¦ ⁰h ¹²¹a¦ha¦
0¦SELF¦1581417527556¦1581417527721¦1581417528606¦1581417527556¦1581417527721¦1581417527721¦mm¦Vlad10,Adam;¦ ⁰m ¹⁶⁵m¦mm¦
0¦OTHER¦1581417527735¦1581417527735¦1581417528618¦1581417527735¦1581417527735¦1581417527735¦h¦Vlad10,Adam;¦ ⁰h¦h¦
0¦SELF¦1581417527879¦1581417527879¦1581417528763¦1581417527879¦1581417527879¦1581417527879¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417527933¦1581417527933¦1581417528816¦1581417527933¦1581417527933¦1581417527933¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417528033¦1581417528033¦1581417528916¦1581417528033¦1581417528033¦1581417528033¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417528143¦1581417528143¦1581417529026¦1581417528143¦1581417528143¦1581417528143¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417528192¦1581417528192¦1581417529075¦1581417528192¦1581417528192¦1581417528192¦m¦Vlad10,Adam;¦ ⁰m¦m¦
0¦OTHER¦1581417529733¦1581417570803¦1581417571686¦1581417529733¦1581417570803¦1581417570803¦hrandom is most reasonable for us also, somehow we get this random decision to take, which is stupid, let randomness decide, we also got into this randonly¦Vlad10,Adam;¦ ⁰h ⁴¹⁹⁹r ²⁰⁴a ³⁰⁸n ⁴³d ²⁶²o ²⁰⁵m ⁴¹¹  ²⁰⁶i ⁸¹s ⁸³  ⁹⁶²m ⁸⁹o ²¹⁸s ³⁰⁷t ³  ²⁰²r ²⁰³e ³⁰⁹a ³s ⁷¹³o ²⁰⁶n ⁷⁶a ¹¹³b ⁴²⁵l ⁴⁰⁹e ¹¹⁷  ²⁰⁶f ⁰o ¹²³r ⁷⁶  ²⁰¹u ¹¹³s ¹⁰⁹  ¹⁹⁰a ²⁰³l ⁷¹¹s ¹¹⁴o ⁴⁰⁵, ²⁰⁵  ¹¹¹⁹s ³⁵o ²⁷³m ⁵⁴e ⁴⁵⁷h ²⁰⁵o ²⁰⁴w ⁴¹  ¹⁴⁷w ⁸⁵e ¹⁰⁴  ³⁶⁸g ⁸⁹e ⁹³t ¹²⁶  ³⁸¹t ⁹⁷h ²¹⁰i ⁵⁸s ¹⁴⁷  ⁷⁷r ²³⁰a ⁷⁶n ¹¹³d ⁹⁵o ¹⁵⁰m ¹⁸¹  ³²d ¹⁵⁴e ²⁰⁶c ²²²i ⁹⁷s ¹²⁹i ¹⁸²o ²⁰⁴n ³⁴²  ¹⁶⁵t ¹⁰¹o ²¹²  ²⁰⁵t ²⁰⁶a ²⁰⁴k ⁶⁷e ¹⁰⁸, ²³⁴  ³⁰⁷w ⁷⁴h ⁵⁴²i ³¹⁵c ²⁰⁶h ²⁰³  ³⁰⁰i ⁵⁷s ⁷⁵  ²⁷⁶s ¹⁰⁸t ⁷⁴u ³³⁰p ⁷⁴i ¹¹¹d ²²⁵, ¹⁰²  ⁹²³l ²⁰⁴e ²⁰⁶t ⁹²⁰  ⁸²¹r ²⁰⁵a ⁹⁴n ¹¹¹d ⁷³o ³³⁶m ⁴⁰⁹n ⁸⁴e ²³²s ¹⁹⁷s ⁸¹⁷  ⁸²⁰d ⁸²e ²²⁶c ²⁰⁵i ⁹²²d ⁵¹⁰e ¹⁹⁴⁷, ²⁰⁵  ³⁰⁷w ⁵⁸e ²⁵⁰  ²⁰⁴a ⁶⁵l ¹²⁰s ¹⁰³o ²²⁴  ³⁹g ⁸⁷o ¹⁸²t ¹⁰⁰  ²⁰⁷i ²⁰⁵n ⁸⁶t ¹⁰⁶o ²¹⁷  ⁸⁹t ¹⁰¹h ²²²i ³⁵s ¹⁶⁷  ⁵⁷r ²⁵⁰a ³³n ¹¹²d ¹⁰⁴o ²⁷⁷n ⁶⁷l ¹⁷⁷⁰y¦h▅▅▅random is most reasonable for us also, ▅somehow we get this random decision to take, which is stupid, let randomness decide▅, we also got into this randonl▅y¦
0¦SELF¦1581417573873¦1581417590146¦1581417591031¦1581417573873¦1581417590146¦1581417590146¦no, I will /still think we need to consider the situationj¦Vlad10,Adam;¦ ⁰n ⁷³o ³³⁵, ²⁶²  ²⁴⁰I ⁸⁰  ¹²⁰w ¹⁰⁷i ²⁵l ¹⁴²l ⁴⁷  ¹⁴⁸¹/ ³³⁴s ⁶⁵t ¹¹⁶i ³⁹l ¹³⁰l ⁹²  ¹⁶⁹t ⁸¹h ⁴⁷i ¹²⁷n ⁷²k ²²²  ¹⁰²³w ⁸⁴e ²⁰²  ²²⁶n ¹⁵³e ²⁰³e ¹²²d ¹³⁶  ¹⁰⁰t ¹³³o ⁷⁸⁷  ¹⁹⁴c ⁹⁶o ⁶²n ⁷⁰s ¹³³i ¹⁵⁵d ¹⁹⁹e ⁵¹r ⁵⁷²  ¹²⁵t ⁷¹h ¹²⁴e ⁶⁰  ¹³²s ⁷³i ¹¹¹t ⁹⁶u ¹¹⁰a ⁶⁸t ¹⁹⁹i ⁵²o ⁶⁸n ⁵⁸⁷⁷j¦no, I will ▅/still think ▅we need to consider the situation▅▅▅j¦
0¦OTHER¦1581417591275¦1581417599058¦1581417599941¦1581417591275¦1581417599058¦1581417599058¦the situation is... someone needs to die¦Vlad10,Adam;¦ ⁰t ⁴⁹h ²⁵⁸e ⁷⁷  ²³¹s ¹¹³i ³⁹⁶t ⁴⁵³u ²⁰²a ²⁶³t ¹¹⁰i ¹⁷⁷o ³³⁴n ⁴⁰⁹  ⁴¹⁰i ²⁰⁵s ²⁰⁴. ²⁰⁵. ¹¹¹. ¹⁹⁶  ⁵¹⁰s ⁵³o ²⁵⁶m ⁸⁹e ⁸⁴o ²³⁷n ⁵⁸e ⁹⁴  ²⁵⁸n ⁰e ³⁰⁷e ⁸⁴d ²²³s ¹¹²  ¹⁹⁵t ⁷⁷o ²³⁰  ¹³¹d ¹⁰⁶i ²⁷⁶e¦the situation is... someone needs to die¦
0¦SELF¦1581417601216¦1581417613780¦1581417614665¦1581417601216¦1581417613780¦1581417613780¦yeah, and we don''' wait, you don''' like the co/doctor, right?¦Vlad10,Adam;¦ ⁰y ¹⁰³e ⁶⁹a ⁶⁸h ⁵⁷¹, ²⁴³  ³⁷⁹a ¹⁴⁵n ¹⁵⁵d ⁸⁵  ¹²⁰w ⁶⁷e ⁹⁵  ¹²³d ⁹⁵o ⁷²n ¹⁵⁰' ¹⁰³' ¹' ¹⁴³  ¹⁵³⁹w ⁸⁴a ⁶⁰i ¹⁴¹t ⁴⁰⁹, ¹⁰⁰⁷  ³⁵³y ⁸⁴o ⁸⁸u ⁵⁵⁰  ¹⁶⁶d ⁵⁵o ⁵⁵n ¹⁷¹' ¹¹⁸' ¹' ¹²⁵  ¹⁶³l ⁶⁴i ⁷²k ⁴³e ¹²³  ⁸⁰t ¹⁰⁸h ⁸⁶e ¹²³  ⁴⁶³c ⁸⁰o ¹⁴⁶⁶/ ³¹¹d ¹⁵³o ⁸⁷c ¹⁶⁷t ⁸⁹o ⁸⁴r ²³³, ¹¹⁹  ¹⁰⁹r ⁹⁶i ⁹⁴g ⁶⁸h ⁵⁹t ²³¹?¦yeah, and we don''' ▅wait,▅ you don''' like the co▅/doctor, right?¦
0¦OTHER¦1581417616375¦1581417622814¦1581417623697¦1581417616375¦1581417622814¦1581417622814¦ni dont really like him crre¦Vlad10,Adam;¦ ⁰n ¹¹⁹⁵i ⁰  ⁶⁹⁸d ⁰o ³n ¹⁴t ⁶⁹⁴  ⁰r ⁴e ⁹a ¹¹⁴l ⁹²l ¹⁰⁴y ¹¹⁹  ²¹⁷l ²⁰⁶i ⁹³k ¹¹⁸e ⁶⁸  ⁵⁴¹h ²⁰⁵i ¹²⁵m ¹⁸²  ²⁸c ²⁷⁹r ³⁰⁷r ¹⁰²⁴e¦n▅i dont really like him crr▅e¦
0¦SELF¦1581417622891¦1581417623089¦1581417623973¦1581417622891¦1581417623089¦1581417623089¦you¦Vlad10,Adam;¦ ⁰y ¹⁰¹o ⁹⁷u¦you¦
0¦OTHER¦1581417623176¦1581417623176¦1581417624059¦1581417623176¦1581417623176¦1581417623176¦c¦Vlad10,Adam;¦ ⁰c¦c¦
0¦SELF¦1581417623206¦1581417623206¦1581417624090¦1581417623206¦1581417623206¦1581417623207¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦OTHER¦1581417623314¦1581417623314¦1581417624200¦1581417623314¦1581417623314¦1581417623314¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417623361¦1581417627736¦1581417628621¦1581417623361¦1581417627736¦1581417627736¦want to kill him? him only?¦Vlad10,Adam;¦ ⁰w ⁷⁷a ⁵⁷n ¹⁸⁵t ⁷⁵  ⁹⁴t ¹⁰⁸o ⁷²  ⁸³³k ⁸⁰i ⁷⁷l ¹³¹l ¹²¹  ¹²²h ⁶³i ¹⁵⁴m ⁵⁰⁶? ⁴⁴⁴  ¹⁵⁶h ⁷⁶i ¹⁴⁹m ¹²⁹  ¹³⁴o ⁸¹n ¹³²l ¹¹⁰y ²⁰⁹?¦want to kill him? him only?¦
0¦OTHER¦1581417631210¦1581417651076¦1581417651960¦1581417631210¦1581417651076¦1581417651076¦we can kill three of them :Por all of them, save the ballon! :D !!¦Vlad10,Adam;¦ ⁰w ²⁰⁴e ⁴⁷  ¹²⁸c ²³⁵a ⁷²n ²³⁷  ²⁰³k ¹¹³i ²⁰⁷l ¹⁹³l ¹¹⁵  ⁹⁰⁹t ⁷⁸h ²²⁸r ²⁰⁶e ²⁰⁴e ⁶⁰  ²⁴⁶o ³³f ⁸⁹  ¹⁸⁷t ⁴⁹h ²⁵⁹e ³³m ⁹⁹⁰  ²⁶⁶³: ²⁰⁵P ⁵⁷⁶⁵o ⁹⁶r ¹¹²  ¹⁷¹a ⁶²l ²⁴³l ²⁸  ¹⁵⁷o ⁹⁸f ⁶⁸  ¹⁶³t ⁷⁷h ¹⁶³e ¹¹⁰m ³⁶⁷, ²⁰⁶  ⁵⁰s ⁶⁴a ⁹⁷v ¹⁹⁷e ²⁷  ²⁸¹t ²⁰²h ⁵³e ⁵⁰  ²⁰⁶b ⁷⁰a ²³⁷l ¹⁰⁹l ¹⁹⁹o ²⁰²n ³⁰⁹! ⁴¹¹  ⁷: ¹¹¹D ²⁹¹  ³⁰⁷! ³⁰⁷!¦we can kill three of them ▅▅:P▅▅▅or all of them, save the ballon! :D !!¦
0¦SELF¦1581417653422¦1581417654528¦1581417655412¦1581417653422¦1581417654528¦1581417654528¦loooooool¦Vlad10,Adam;¦ ⁰l ¹⁹⁷o ¹⁵⁵o ¹³³o ¹⁰⁶o ¹⁰⁶o ¹²³o ¹⁰¹o ¹⁸⁵l¦loooooool¦
0¦OTHER¦1581417656050¦1581417659371¦1581417660255¦1581417656050¦1581417659371¦1581417659371¦THE BALLOON MATTERS!¦Vlad10,Adam;¦ ⁰T ²⁴⁹H ⁷²E ¹⁰²  ²³⁶B ¹⁴⁰A ²⁶⁹L ¹⁰⁷L ³⁸²O ²²⁸O ²⁰⁵N ⁷⁷  ²³⁰M ³²A ¹⁷³T ²⁰⁵T ⁴¹E ¹²¹R ¹²⁷S ³²⁵!¦THE BALLOON MATTERS!¦
0¦SELF¦1581417664464¦1581417666473¦1581417667357¦1581417664464¦1581417666473¦1581417666473¦i am done with this ah¦Vlad10,Adam;¦ ⁰i ¹³³  ¹²²a ⁸⁰m ¹¹⁵  ¹⁸⁰d ⁸⁴o ⁸⁰n ⁷⁶e ¹⁶¹  ⁷⁴w ⁹⁰i ⁷⁹t ⁸⁴h ⁶⁸  ⁹³t ⁶⁷h ⁴⁴i ⁹¹s ¹¹⁴  ¹⁵⁴a ²⁰h¦i am done with this ah¦
