0¦OTHER¦1581417514096¦1581417514096¦1581417514100¦1581417514096¦1581417514096¦1581417514096¦ ¦Vlad11,Nikolai;¦ ⁰ ¦ ¦
0¦SELF¦1581417514107¦1581417514206¦1581417514209¦1581417514107¦1581417514206¦1581417514206¦e ¦Vlad11,Nikolai;¦ ⁰e ⁹⁹ ¦e ¦
0¦OTHER¦1581417514213¦1581417514288¦1581417514290¦1581417514213¦1581417514288¦1581417514288¦on¦Vlad11,Nikolai;¦ ⁰o ⁷⁵n¦on¦
0¦SELF¦1581417514795¦1581417514795¦1581417514799¦1581417514795¦1581417514795¦1581417514795¦c¦Vlad11,Nikolai;¦ ⁰c¦c¦
0¦OTHER¦1581417514844¦1581417514844¦1581417514886¦1581417514844¦1581417514844¦1581417514844¦ ¦Vlad11,Nikolai;¦ ⁰ ¦ ¦
0¦SELF¦1581417515000¦1581417515172¦1581417515175¦1581417515000¦1581417515172¦1581417515172¦er¦Vlad11,Nikolai;¦ ⁰e ¹⁷²r¦er¦
0¦OTHER¦1581417515223¦1581417515223¦1581417515226¦1581417515223¦1581417515223¦1581417515223¦m¦Vlad11,Nikolai;¦ ⁰m¦m¦
0¦SELF¦1581417515346¦1581417515346¦1581417515349¦1581417515346¦1581417515346¦1581417515346¦t¦Vlad11,Nikolai;¦ ⁰t¦t¦
0¦OTHER¦1581417515418¦1581417515538¦1581417515541¦1581417515418¦1581417515538¦1581417515538¦y ¦Vlad11,Nikolai;¦ ⁰y ¹²⁰ ¦y ¦
0¦SELF¦1581417515552¦1581417515552¦1581417515555¦1581417515552¦1581417515552¦1581417515552¦a¦Vlad11,Nikolai;¦ ⁰a¦a¦
0¦OTHER¦1581417515613¦1581417515613¦1581417515616¦1581417515613¦1581417515613¦1581417515613¦i¦Vlad11,Nikolai;¦ ⁰i¦i¦
0¦SELF¦1581417515673¦1581417515673¦1581417515676¦1581417515673¦1581417515673¦1581417515673¦i¦Vlad11,Nikolai;¦ ⁰i¦i¦
0¦OTHER¦1581417515718¦1581417515813¦1581417515815¦1581417515718¦1581417515813¦1581417515813¦nt¦Vlad11,Nikolai;¦ ⁰n ⁹⁵t¦nt¦
0¦SELF¦1581417515841¦1581417515841¦1581417515843¦1581417515841¦1581417515841¦1581417515841¦n¦Vlad11,Nikolai;¦ ⁰n¦n¦
0¦OTHER¦1581417515911¦1581417517071¦1581417517074¦1581417515911¦1581417517071¦1581417517071¦uition =P¦Vlad11,Nikolai;¦ ⁰u ²⁶⁴i ¹⁶⁵t ⁷⁰i ⁷⁸o ⁶⁷n ⁵²  ²⁸⁴= ¹⁸⁰P¦uition =P¦
0¦SELF¦1581417519241¦1581417520804¦1581417520808¦1581417519241¦1581417520804¦1581417520804¦random FTW!¦Vlad11,Nikolai;¦ ⁰r ²¹²a ¹²³n ¹²⁶d ⁸⁰o ¹⁵³m ¹²⁵  ²²⁰F ¹⁹⁶T ¹¹⁶W ²¹²!¦random FTW!¦
0¦OTHER¦1581417529197¦1581417529487¦1581417529489¦1581417529197¦1581417529487¦1581417529487¦mm¦Vlad11,Nikolai;¦ ⁰m ²⁹⁰m¦mm¦
0¦SELF¦1581417529493¦1581417529493¦1581417529495¦1581417529493¦1581417529493¦1581417529493¦h¦Vlad11,Nikolai;¦ ⁰h¦h¦
0¦OTHER¦1581417529614¦1581417530409¦1581417530411¦1581417529614¦1581417530409¦1581417530409¦mmmmmm¦Vlad11,Nikolai;¦ ⁰m ¹²⁵m ¹⁷⁴m ⁵⁰m ¹⁴⁶m ³⁰⁰m¦mmmmmm¦
0¦SELF¦1581417534776¦1581417571609¦1581417571614¦1581417534776¦1581417571609¦1581417571609¦random is most reasonable for us also, somehow we get this random decision to take, which is stupid, let randomness decide, we also got into this randonly¦Vlad11,Nikolai;¦ ⁰r ²²⁵a ²²⁷n ¹³²d ¹⁹⁰o ²⁴¹m ⁴³²  ¹⁸⁶i ¹¹⁶s ⁸⁴  ⁸⁹³m ¹⁵⁸o ¹³⁵s ²⁰⁹t ¹³⁷  ¹⁸⁵r ²²⁴e ²⁰⁹a ⁷⁹s ⁷⁰⁶o ²²⁴n ¹³⁰a ¹¹⁵b ³⁹¹l ⁴⁰⁶e ¹³⁷  ¹⁴⁰f ⁷⁶o ¹²⁶r ⁶⁴  ¹⁸⁷u ¹⁴²s ¹¹⁰  ¹⁶⁶a ¹⁴⁷l ⁷⁰⁹s ¹⁹⁵o ³³⁹, ²²⁰  ¹⁰⁸⁸s ¹¹⁷o ¹⁹⁰m ¹³⁷e ⁴⁴⁵h ¹⁸⁴o ¹⁶⁵w ¹¹³  ¹⁴⁸w ⁸⁴e ¹⁰²  ³⁷⁰g ⁸⁷e ⁹⁶t ¹²⁶  ³⁴⁷t ¹³¹h ¹⁷⁹i ⁸⁷s ¹²¹  ¹⁰²r ¹⁸⁰a ¹²⁹n ¹¹¹d ⁹⁶o ¹⁴⁹m ¹⁴⁰  ⁷²d ¹⁵³e ²⁰⁹c ¹⁶⁹i ¹⁴⁹s ¹²⁹i ¹⁵²o ²¹⁰n ³⁶⁵  ¹⁶⁸t ⁹⁹o ¹⁵²  ²⁰⁹t ²⁵²a ¹⁶¹k ¹²¹e ¹⁰⁸, ¹⁸⁹  ³⁰⁶w ¹²¹h ⁴⁴⁷i ³⁸⁰c ¹⁶⁰h ²²⁸  ²⁷³i ¹³³s ⁷⁷  ¹⁷⁵s ²⁰⁶t ⁷⁶u ²⁴⁰p ¹⁶⁵i ¹¹⁰d ¹³², ¹⁹⁴  ⁹¹³l ¹⁵²e ²¹⁶t ⁸⁹⁹  ⁸⁶⁵r ²¹²a ¹⁰⁴n ¹²⁴d ⁷²o ²⁸³m ⁴²⁸n ¹⁰⁶e ²⁰⁸s ²⁰¹s ⁷⁶⁷  ⁸⁰⁴d ¹⁸¹e ²¹¹c ¹⁸¹i ⁸⁸¹d ⁴⁹⁹e ¹⁹⁴⁸, ²¹⁷  ³²³w ¹²⁰e ²⁰⁸  ¹⁹¹a ¹²⁰l ¹²⁰s ¹⁰³o ¹³⁷  ¹¹²g ¹⁰¹o ¹³⁶t ¹⁴⁶  ¹⁵⁷i ¹⁸⁰n ¹⁵⁹t ¹⁰⁸o ¹⁶⁰  ¹⁴⁵t ¹⁰⁰h ¹⁸²i ⁷⁶s ¹²⁴  ⁹⁶r ¹⁷¹a ¹¹⁷n ¹¹²d ¹⁰⁴o ¹⁶¹n ¹⁸⁰l ¹⁷⁰⁶y¦random is most reasonable for us also, ▅somehow we get this random decision to take, which is stupid, let randomness decide▅, we also got into this randonl▅y¦
0¦OTHER¦1581417574850¦1581417591131¦1581417591134¦1581417574850¦1581417591131¦1581417591131¦no, I will /still think we need to consider the situationj¦Vlad11,Nikolai;¦ ⁰n ⁰o ⁴¹⁰, ¹⁷⁴  ³³⁸I ⁰  ¹⁰⁰w ¹⁰⁶i ²⁴l ¹⁴⁵l ⁴⁵  ¹⁵²⁵/ ³⁰⁸s ⁴⁷t ¹²⁰i ³⁶l ¹³¹l ⁹¹  ¹⁶⁹t ⁷⁹h ⁶¹i ¹¹⁵n ⁷⁰k ³¹⁰  ¹⁰²⁴w ⁰e ²⁰¹  ³¹²n ⁶⁷e ²⁰³e ¹²⁰d ¹³⁷  ⁹⁹t ¹³⁴o ⁸⁷⁷  ¹⁰⁵c ⁹⁴o ⁶³n ⁷⁰s ¹³³i ¹⁵⁶d ¹⁹⁸e ⁴⁹r ⁶⁶⁷  ³¹t ⁷²h ¹²⁵e ⁵⁹  ¹³²s ⁷³i ¹⁰⁹t ⁹⁷u ¹⁰⁹a ⁶⁹t ²⁰⁰i ⁵¹o ⁶⁸n ⁵⁹⁷³j¦no, I will ▅/still think ▅we need to consider the situation▅▅▅j¦
0¦SELF¦1581417592092¦1581417599865¦1581417599868¦1581417592092¦1581417599865¦1581417599865¦the situation is... someone needs to die¦Vlad11,Nikolai;¦ ⁰t ¹⁰⁶h ¹⁵⁹e ¹⁷⁶  ¹⁹⁴s ¹⁵⁰i ²⁹⁰t ⁵⁵⁹u ¹⁹⁸a ²⁶⁶t ¹¹⁰i ¹⁷⁵o ³²⁴n ³⁹⁷  ⁴⁰⁴i ¹⁷⁷s ²²⁷. ¹⁷⁴. ¹⁷⁸. ¹⁷⁶  ⁴⁶⁵s ¹⁰⁶o ²¹⁴m ¹⁴³e ⁸⁵o ¹⁷⁶n ¹¹⁸e ⁹⁵  ¹⁷⁸n ⁶⁹e ²¹¹e ¹⁹⁰d ¹⁴⁴s ¹⁹¹  ¹⁷⁵t ⁹⁷o ¹⁸⁴  ¹⁶¹d ¹²³i ²⁰⁸e¦the situation is... someone needs to die¦
0¦OTHER¦1581417602191¦1581417614670¦1581417614672¦1581417602191¦1581417614670¦1581417614670¦yeah, and we don''' wait, you don''' like the co/doctor, right?¦Vlad11,Nikolai;¦ ⁰y ¹⁷e ⁶⁸a ⁶⁸h ⁶⁶⁴, ¹⁵⁰  ⁴⁶⁷a ⁵⁶n ¹⁵⁶d ⁸⁵  ¹²²w ⁶⁵e ⁹⁵  ¹²⁴d ⁹⁵o ²¹⁵n ⁷' ²⁴³' ¹' ⁴  ¹⁶¹⁹w ³a ¹⁶⁹i ³³t ⁴³⁴, ⁹⁸²  ⁴⁰⁷y ²⁸o ⁸⁸u ⁶⁰⁰  ¹¹⁷d ⁵⁴o ⁵⁶n ¹⁷¹' ¹¹⁹' ⁰' ¹²⁷  ¹⁶²l ⁶³i ⁷³k ⁴²e ¹²³  ⁸¹t ¹⁰⁶h ⁸⁶e ¹²⁴  ⁵⁴⁴c ⁰o ¹⁵³⁶/ ³⁰⁸d ⁸⁴o ⁸⁷c ¹⁶⁹t ⁸⁸o ⁸³r ³⁰⁸, ⁴⁶  ¹⁰⁷r ⁹⁶i ⁹⁵g ⁶⁸h ⁵⁸t ²³³?¦yeah, and we don''' ▅wait, you don''' like the co▅/doctor, right?¦
0¦SELF¦1581417617114¦1581417623574¦1581417623611¦1581417617114¦1581417623574¦1581417623574¦ni dont really like him crre¦Vlad11,Nikolai;¦ ⁰n ¹¹¹⁷i ¹⁶⁶  ¹⁸¹d ⁹⁸o ²¹⁹n ¹⁴⁶t ¹⁴⁹  ¹⁷²r ¹⁹⁹e ¹²¹a ²³⁴l ¹⁵⁵l ¹⁰⁵y ¹⁰⁷  ¹⁶⁴l ¹⁹²i ¹⁷³k ¹¹⁷e ⁶⁸  ⁴⁶⁶h ²¹⁶i ¹⁸⁵m ¹⁴¹  ⁷³c ²⁴⁸r ²⁸⁷r ⁹⁶¹e¦n▅i dont really like him crre¦
0¦OTHER¦1581417623880¦1581417623884¦1581417623887¦1581417623880¦1581417623884¦1581417623884¦yo¦Vlad11,Nikolai;¦ ⁰y ⁴o¦yo¦
0¦SELF¦1581417623949¦1581417623949¦1581417624052¦1581417623949¦1581417623949¦1581417623949¦c¦Vlad11,Nikolai;¦ ⁰c¦c¦
0¦OTHER¦1581417624054¦1581417624054¦1581417624056¦1581417624054¦1581417624054¦1581417624054¦u¦Vlad11,Nikolai;¦ ⁰u¦u¦
0¦SELF¦1581417624184¦1581417624184¦1581417624190¦1581417624184¦1581417624184¦1581417624184¦t¦Vlad11,Nikolai;¦ ⁰t¦t¦
0¦OTHER¦1581417624192¦1581417628626¦1581417628629¦1581417624192¦1581417628626¦1581417628626¦ want to kill him? him only?¦Vlad11,Nikolai;¦ ⁰  ¹⁰⁹w ²⁵a ¹⁴⁸n ¹⁷³t ⁰  ¹⁷³t ²⁶o ⁹¹  ⁸³⁵k ¹⁷⁶i ⁰l ⁹⁴l ¹²²  ¹¹⁸h ⁶³i ¹⁵⁵m ⁵⁷⁴? ⁴⁰⁹  ¹²³h ⁷⁵i ¹⁵¹m ¹³⁰  ¹³³o ⁷⁸n ¹³⁴l ¹⁰⁹y ²¹⁰?¦ want to kill him? him only?¦
0¦SELF¦1581417632039¦1581417651064¦1581417651069¦1581417632039¦1581417651064¦1581417651064¦we can kill three of them :Por all of them, save the ballon!!!¦Vlad11,Nikolai;¦ ⁰w ¹⁶⁶e ¹³⁰  ¹²⁸c ²²⁰a ⁸⁷n ¹⁶⁷  ²¹⁰k ¹⁷⁶i ²⁰⁷l ¹⁴¹l ¹⁶⁷  ⁸⁶²t ¹²⁴h ¹⁵⁹r ²⁵⁷e ¹⁸⁶e ⁹⁶  ¹⁶¹o ¹²¹f ⁸⁸  ¹⁴⁴t ⁹²h ¹⁷²e ¹²⁰m ⁹⁴⁰  ²⁶⁸⁹: ²⁰⁰P ⁵⁷⁹¹o ⁹⁸r ¹¹¹  ¹⁵³a ⁸⁰l ¹⁴³l ¹²⁹  ¹⁵¹o ¹⁰⁴f ⁶⁸  ¹⁵⁵t ⁶⁸h ¹⁸⁰e ¹¹⁰m ³³⁹, ¹⁵¹  ¹³³s ⁶³a ⁹⁸v ¹²⁹e ⁹⁴  ²²²t ¹⁸⁴h ¹¹⁷e ⁶⁴  ¹⁵⁷b ¹¹⁷a ¹⁸⁶l ¹⁶²l ¹⁸¹o ²⁰²n ²²⁷! ⁴⁰⁸! ²⁴⁰!¦we can kill three of them ▅▅:P▅▅▅or all of them, save the ballon!!!¦
0¦OTHER¦1581417654415¦1581417655417¦1581417655420¦1581417654415¦1581417655417¦1581417655417¦loooooool¦Vlad11,Nikolai;¦ ⁰l ⁹⁴o ¹⁵⁵o ¹³²o ¹⁰⁷o ¹⁰⁶o ¹²³o ¹⁰⁰o ¹⁸⁵l¦loooooool¦
0¦SELF¦1581417656922¦1581417660139¦1581417660142¦1581417656922¦1581417660139¦1581417660139¦THE BALLOON MATTERS!¦Vlad11,Nikolai;¦ ⁰T ²⁰¹H ¹²⁰E ¹⁰³  ²²⁹B ¹⁴⁷A ¹⁸⁵L ¹⁹²L ³⁶⁴O ¹⁵⁹O ²²⁹N ¹⁴⁰  ¹⁵¹M ¹¹³A ¹⁵⁶T ¹⁶³T ⁹⁶E ¹²⁰R ¹¹⁶S ²³³!¦THE BALLOON MATTERS!¦
0¦OTHER¦1581417665371¦1581417667361¦1581417667363¦1581417665371¦1581417667361¦1581417667361¦i am done with this ah¦Vlad11,Nikolai;¦ ⁰i ¹¹⁵  ¹²³a ⁷⁸m ¹¹⁶  ¹⁸¹d ⁸³o ⁸¹n ⁷⁵e ¹⁶²  ⁷²w ⁹⁰i ⁸⁰t ⁸³h ⁶⁸  ¹⁰¹t ⁵⁹h ⁴⁴i ⁹⁶s ¹⁰⁹  ¹⁵⁵a ¹⁹h¦i am done with this ah¦
0¦SELF¦1581417667491¦1581417667491¦1581417667494¦1581417667491¦1581417667491¦1581417667491¦:¦Vlad11,Nikolai;¦ ⁰:¦:¦
0¦OTHER¦1581417667569¦1581417667569¦1581417667573¦1581417667569¦1581417667569¦1581417667570¦a¦Vlad11,Nikolai;¦ ⁰a¦a¦
0¦SELF¦1581417667591¦1581417667591¦1581417667594¦1581417667591¦1581417667591¦1581417667591¦D¦Vlad11,Nikolai;¦ ⁰D¦D¦
0¦OTHER¦1581417667650¦1581417674894¦1581417674898¦1581417667650¦1581417674894¦1581417674894¦hahwe need to choose 1 person ¦Vlad11,Nikolai;¦ ⁰h ¹⁰⁵a ⁹⁷h ⁴⁰⁷³w ⁰e ³⁶  ¹³⁴n ⁶⁶e ¹⁵⁹e ⁷³d ⁶¹  ¹²³t ⁷⁴o ¹²⁷  ¹⁷⁴c ⁵⁸h ⁴⁴o ¹²⁶o ⁸¹s ⁴⁴e ¹⁷⁷  ¹³⁰1 ⁹¹  ¹⁶⁷p ⁶⁰e ⁶⁶r ¹⁴⁴s ⁶⁹o ⁵⁶n ⁶²⁹ ¦hah▅▅▅we need to choose 1 person ¦
0¦SELF¦1581417675391¦1581417675480¦1581417675483¦1581417675391¦1581417675480¦1581417675480¦we¦Vlad11,Nikolai;¦ ⁰w ⁸⁹e¦we¦
0¦OTHER¦1581417675585¦1581417675585¦1581417675587¦1581417675585¦1581417675585¦1581417675585¦,¦Vlad11,Nikolai;¦ ⁰,¦,¦
0¦SELF¦1581417675612¦1581417675759¦1581417675762¦1581417675612¦1581417675759¦1581417675759¦ll¦Vlad11,Nikolai;¦ ⁰l ¹⁴⁷l¦ll¦
0¦OTHER¦1581417675834¦1581417675834¦1581417675836¦1581417675834¦1581417675834¦1581417675834¦ ¦Vlad11,Nikolai;¦ ⁰ ¦ ¦
0¦SELF¦1581417675930¦1581417675930¦1581417675932¦1581417675930¦1581417675930¦1581417675930¦ ¦Vlad11,Nikolai;¦ ⁰ ¦ ¦
0¦OTHER¦1581417676024¦1581417676024¦1581417676027¦1581417676024¦1581417676024¦1581417676024¦c¦Vlad11,Nikolai;¦ ⁰c¦c¦
0¦SELF¦1581417676120¦1581417676120¦1581417676122¦1581417676120¦1581417676120¦1581417676120¦l¦Vlad11,Nikolai;¦ ⁰l¦l¦
0¦OTHER¦1581417676124¦1581417676213¦1581417676217¦1581417676124¦1581417676213¦1581417676213¦or¦Vlad11,Nikolai;¦ ⁰o ⁸⁹r¦or¦
0¦SELF¦1581417676266¦1581417676266¦1581417676270¦1581417676266¦1581417676266¦1581417676266¦e¦Vlad11,Nikolai;¦ ⁰e¦e¦
0¦OTHER¦1581417676352¦1581417676425¦1581417676429¦1581417676352¦1581417676425¦1581417676425¦re¦Vlad11,Nikolai;¦ ⁰r ⁷³e¦re¦
0¦SELF¦1581417676434¦1581417676434¦1581417676437¦1581417676434¦1581417676434¦1581417676434¦t¦Vlad11,Nikolai;¦ ⁰t¦t¦
0¦OTHER¦1581417676575¦1581417676704¦1581417676706¦1581417676575¦1581417676704¦1581417676704¦ct¦Vlad11,Nikolai;¦ ⁰c ¹²⁹t¦ct¦
0¦SELF¦1581417676841¦1581417676841¦1581417676843¦1581417676841¦1581417676841¦1581417676841¦'¦Vlad11,Nikolai;¦ ⁰'¦'¦
0¦OTHER¦1581417676886¦1581417676886¦1581417676889¦1581417676886¦1581417676886¦1581417676886¦?¦Vlad11,Nikolai;¦ ⁰?¦?¦
0¦SELF¦1581417676992¦1581417680026¦1581417680030¦1581417676992¦1581417680026¦1581417680026¦s do the kid then¦Vlad11,Nikolai;¦ ⁰s ¹²⁸  ²⁰⁵d ⁹⁴o ¹⁵¹  ¹²⁵t ¹⁰⁴h ¹⁶¹e ¹¹⁷  ¹⁹²k ⁸⁵⁵i ¹⁷⁶d ¹¹⁸  ¹⁸¹t ¹¹⁸h ¹⁷⁰e ¹³⁹n¦s do the kid then¦
0¦OTHER¦1581417684008¦1581417689241¦1581417689244¦1581417684008¦1581417689241¦1581417689241¦kid?but you like mozart etc¦Vlad11,Nikolai;¦ ⁰k ⁰i ⁴²d ²³⁰? ¹⁹⁸¹b ¹u ¹¹⁵t ⁷⁴  ¹⁸²y ⁵⁸o ¹⁰⁵u ⁸¹  ⁶⁸l ⁸⁴i ³⁹k ⁹³e ⁹¹  ¹⁴⁴m ⁴¹o ⁷³z ¹⁸⁹a ⁶¹⁰r ¹⁰¹t ⁶¹⁶  ⁰e ⁵⁷t ¹⁵⁸c¦kid?▅but you like mozart etc¦
0¦SELF¦1581417690210¦1581417705681¦1581417705684¦1581417690210¦1581417705681¦1581417705681¦i like mozart, but the kid might not grow up to like playing music, ¦Vlad11,Nikolai;¦ ⁰i ¹⁵⁵  ¹⁶⁰l ¹⁸⁷i ¹⁶⁰k ¹⁶⁸e ¹²  ¹⁷⁰m ¹⁷²o ⁴²⁶z ¹⁹⁸a ²⁵⁶r ²¹⁷t ⁶⁰⁹, ¹⁹⁸  ⁴⁷²b ¹⁹⁰u ²²¹t ⁵⁰⁹  ²⁵²⁶t ¹⁹⁶h ¹²⁴e ⁴⁷  ¹⁶⁶k ¹⁹⁵i ¹²⁸d ⁶¹  ¹⁸⁹m ¹⁷⁸i ¹³⁰g ¹¹⁷h ¹²⁵t ¹¹⁴  ²¹⁴n ¹⁸⁷o ¹⁴⁷t ⁹²  ²²¹g ²⁵²r ¹⁶²o ¹²⁵w ¹¹⁰  ¹⁶⁴u ²⁰⁶p ¹⁶²  ¹⁸⁹t ¹⁵¹o ³⁶⁴  ¹⁹⁷l ²⁰⁵i ¹⁶⁴k ¹²⁶e ⁸¹  ²²⁶p ¹⁸⁶l ¹⁴⁴a ⁹⁶y ²⁰⁸i ¹⁴⁷n ¹²⁶g ⁵⁴  ¹³⁰m ¹⁸¹u ¹¹³s ¹³²i ¹⁰²c ¹¹⁴⁶, ¹⁸⁵ ¦i like mozart, but ▅▅the kid might not grow up to like playing music▅, ¦
0¦OTHER¦1581417707868¦1581417720536¦1581417720539¦1581417707868¦1581417720536¦1581417720536¦she is already 9 years old, I was in music school in her age as welkl -P so it''' impressive¦Vlad11,Nikolai;¦ ⁰s ⁶h ¹⁴⁰e ⁵¹  ¹³⁰i ⁷⁵s ⁷⁹  ¹¹³a ¹⁵⁴l ¹²⁶r ⁵¹e ⁶⁸a ⁸⁴d ¹⁰¹y ¹⁷⁰  ³⁹²9 ²⁵  ¹³⁰y ⁵⁹e ⁵⁶a ¹⁷⁵r ¹⁰¹s ⁶⁹  ⁶¹³o ⁷⁷l ⁹⁶d ⁷⁵³, ⁵⁰⁸  ¹²⁶I ⁹⁶  ⁸⁴w ⁷⁷a ¹¹³s ⁸³  ¹⁵⁶i ⁴⁶n ²⁴³  ¹²¹m ¹⁷⁵u ³⁸s ¹³⁵i ⁷⁸c ¹²²  ⁷²s ⁷⁶c ¹⁰⁵h ³⁸o ¹⁴⁷o ¹⁴⁵l ¹⁴²  ⁸⁸i ⁵¹n ⁸⁵  ¹²¹h ⁷⁵e ⁵⁶r ⁸³  ¹²³a ⁸⁴g ⁸⁰e ¹⁶⁶  ¹⁴⁵a ⁶⁷s ¹³⁶  ⁷⁷w ⁵⁰e ⁹¹l ¹⁶k ¹⁰⁶l ⁷⁴  ¹⁷²- ⁴⁵⁰P ⁴⁰⁹  ³⁰⁷s ⁶⁶o ⁸⁸  ⁷²i ¹⁸⁷t ⁰' ¹³⁷' ²' ⁶⁷⁷  ³⁰⁷i ⁰m ⁹⁹p ¹³⁵r ³⁸⁰e ¹⁸²s ¹⁸⁰s ⁶⁷i ⁹⁴v ⁶³e¦she is already 9 years old, I was in music school in her age as welkl -P so it''' impressive¦
0¦SELF¦1581417721996¦1581417734443¦1581417734446¦1581417721996¦1581417734443¦1581417734443¦it is, but she isnt even in puberty, so interests etc might change¦Vlad11,Nikolai;¦ ⁰i ¹¹¹t ¹³⁵  ²³²i ¹⁴⁶s ¹⁵⁷, ¹⁵⁰  ²⁰⁵b ¹⁷⁸u ¹⁴⁶t ⁹⁹⁶  ⁵¹³s ¹¹⁰h ¹⁵⁰e ⁸³  ¹⁶⁸i ¹¹⁴s ¹⁵⁶n ¹¹³t ¹¹³  ¹⁷⁵e ¹⁴⁶v ¹²⁸e ¹³⁸n ¹⁴³  ¹⁸⁵i ¹⁹⁹n ¹³⁶  ²¹⁰p ²⁵²u ⁷²⁶b ¹⁵¹e ²⁰¹r ¹⁸⁰t ²⁰⁵y ³⁶⁶, ²⁰⁹  ³¹⁸s ¹¹⁷o ¹⁵⁷  ³⁷⁷i ¹⁹⁸n ¹⁰⁴t ⁹⁵e ¹⁶⁵r ¹⁰⁴e ²⁵⁵s ¹⁸¹t ¹³¹s ¹⁴³  ¹²²e ¹⁴⁶t ¹⁴¹c ¹⁰⁰  ¹⁴⁸m ¹⁷⁰i ¹¹²g ¹¹⁹h ⁹⁷t ⁸⁶  ¹⁷¹c ³⁶⁹h ¹⁵³a ¹³⁰n ²⁰⁷g ¹⁰⁵e¦it is, but she isnt even in puberty, so interests etc might change¦
0¦OTHER¦1581417740430¦1581417757838¦1581417757841¦1581417740430¦1581417757838¦1581417757838¦but she is  a human, unlike the embrion inside the prengnant lady =P¦Vlad11,Nikolai;¦ ⁰b ⁰u ⁶²t ⁹⁰  ³⁶⁰s ⁸⁶h ¹²⁰e ⁶⁴  ¹³⁸i ⁹⁵s ⁹⁶  ¹⁴⁷  ⁸⁹²a ⁶¹⁵  ¹⁷³h ⁵⁷u ¹⁴⁸m ⁹³a ¹⁰⁰n ¹³⁷⁴, ¹¹¹  ⁴⁰⁶u ⁰n ¹³⁹l ⁶³i ²⁰⁵k ¹⁵⁵e ¹⁶⁶  ¹⁶⁰t ⁹⁸h ¹⁶²e ⁸⁹⁵  ²⁹⁷¹e ³²m ¹⁷⁷b ¹¹⁶r ¹⁰⁶i ¹⁴⁷o ⁵⁰n ⁸⁰⁵  ⁹⁷i ⁴⁸n ⁶⁴s ¹⁰⁰i ⁶⁶d ¹¹⁸e ⁸⁷  ¹⁰⁰t ¹⁰¹h ⁸⁴e ⁹³  ¹⁷⁵p ⁵³r ⁷³e ¹³⁰n ⁸⁷⁶g ¹²³n ⁸⁷a ¹⁰⁹n ⁵⁹⁰t ³  ¹⁵⁶l ⁵³a ¹³⁰d ¹²⁴y ¹⁰⁷⁰  ⁴¹= ⁹⁸³P¦but she is  a human▅, unlike the ▅▅embrion inside the prengnant lady▅ =P¦
0¦SELF¦1581417761988¦1581417779820¦1581417779823¦1581417761988¦1581417779820¦1581417779820¦well, that's still a huahuman, just not a intjust not a reasonable human :P¦Vlad11,Nikolai;¦ ⁰w ⁹⁷e ¹⁵⁵l ¹⁷⁰l ⁴⁸⁶, ¹⁹⁰  ²⁷²t ¹³⁹h ²¹⁰a ¹⁰⁴t ⁴⁰⁹' ¹⁹²s ¹¹¹  ¹³⁴s ²¹⁴t ⁸⁸i ¹⁹³l ¹³²l ¹⁵¹  ¹⁵⁴a ¹⁰²  ⁵¹²h ¹⁸²u ³⁹²a ¹³¹⁹h ¹⁹⁶u ²⁰⁸m ¹⁸²a ⁹⁴n ²¹⁴, ¹⁴⁶  ¹⁸³j ¹⁸⁴u ⁴⁷s ¹³³t ¹²⁰  ¹⁹⁷n ¹⁵⁴o ¹²³t ¹⁴³  ⁵⁸⁷a ⁹³⁰  ²³⁷i ¹⁹⁹n ¹⁷⁴t ²³⁷⁶j ²¹¹u ⁷⁷s ¹⁷⁴t ⁸⁷  ¹⁹⁶n ¹⁵⁷o ¹³⁶t ¹⁶⁶  ²⁷²a ¹⁵⁹  ¹⁹⁵r ²⁰²e ¹⁰⁹a ¹⁵⁶s ¹⁶³o ²¹¹n ¹³⁴a ⁶¹b ²⁵³l ¹²⁸e ⁵²  ¹⁷⁸h ¹⁶⁶u ²⁰³m ¹⁶³a ⁹⁶n ²⁶³  ³²⁹: ²⁰⁰P¦well, that's still a hua▅human, just not a int▅▅just not a reasonable human :P¦
